10781620000,8659579000,10636450000,1.24174E+11,-1.34523E+11,-88025790000,1.45539E+11,-99410560000
10781120000,8703201000,10489990000,1.24187E+11,-1.34515E+11,-88032820000,1.45524E+11,-99414560000
10767480000,8723374000,10375120000,1.24219E+11,-1.34509E+11,-88036660000,1.45515E+11,-99416240000
10737380000,8781918000,10230160000,1.24271E+11,-1.34529E+11,-88059040000,1.45506E+11,-99412110000
10717420000,8828180000,10126050000,1.24323E+11,-1.34528E+11,-88063970000,1.45497E+11,-99404340000
10697060000,8870483000,10005460000,1.24361E+11,-1.34543E+11,-88082340000,1.4548E+11,-99402450000
10666240000,8876414000,9858092000,1.24367E+11,-1.34559E+11,-88102070000,1.45471E+11,-99401290000
10650920000,8916406000,9735755000,1.24438E+11,-1.34616E+11,-88152680000,1.45462E+11,-99399720000
10628320000,8882344000,9617424000,1.24401E+11,-1.34608E+11,-88152120000,1.45448E+11,-99398870000
10602990000,8920340000,9491432000,1.24472E+11,-1.34595E+11,-88149980000,1.45436E+11,-99401650000
10560860000,8880236000,9427983000,1.24416E+11,-1.34645E+11,-88212910000,1.45418E+11,-99398290000
10500410000,8903299000,9334838000,1.24447E+11,-1.34662E+11,-88219490000,1.45389E+11,-99388500000
10437170000,8936930000,9278516000,1.24491E+11,-1.34718E+11,-88265710000,1.45379E+11,-99387040000
10397050000,8965129000,9217026000,1.24528E+11,-1.34777E+11,-88309170000,1.45358E+11,-99379640000
10349150000,8924147000,9093452000,1.24523E+11,-1.34847E+11,-88367460000,1.45341E+11,-99376100000
10307080000,8948763000,9047925000,1.24558E+11,-1.3491E+11,-88422380000,1.45302E+11,-99350300000
10274140000,8990531000,8942781000,1.24634E+11,-1.34914E+11,-88428890000,1.45294E+11,-99352300000
10259230000,9016220000,8901137000,1.24676E+11,-1.3492E+11,-88436760000,1.45285E+11,-99353630000
10234690000,9031379000,8842872000,1.24672E+11,-1.34993E+11,-88505910000,1.45266E+11,-99354180000
10220850000,9060925000,8799641000,1.24714E+11,-1.3508E+11,-88580100000,1.45258E+11,-99353710000
10174320000,9008745000,8761166000,1.24661E+11,-1.35085E+11,-88582460000,1.45248E+11,-99354970000
10136070000,9050729000,8723580000,1.24718E+11,-1.35083E+11,-88581760000,1.45232E+11,-99350340000
10119660000,9068037000,8692997000,1.24747E+11,-1.35087E+11,-88590040000,1.45227E+11,-99351960000
10107450000,9097085000,8673656000,1.24785E+11,-1.35095E+11,-88595030000,1.45207E+11,-99343370000
10071450000,9127204000,8647940000,1.24816E+11,-1.35137E+11,-88631010000,1.4518E+11,-99332940000
10043950000,9143492000,8611139000,1.2483E+11,-1.35177E+11,-88664080000,1.45167E+11,-99319270000
10034100000,9148748000,8572005000,1.24827E+11,-1.35215E+11,-88698450000,1.45149E+11,-99313240000
10030090000,9151663000,8548221000,1.24842E+11,-1.35257E+11,-88724260000,1.45145E+11,-99314180000
10014060000,9177382000,8476797000,1.24901E+11,-1.3529E+11,-88746950000,1.45134E+11,-99313260000
9998374000,9189390000,8443570000,1.24926E+11,-1.35291E+11,-88746700000,1.45118E+11,-99306870000
9981736000,9221643000,8392415000,1.24992E+11,-1.35325E+11,-88763010000,1.45106E+11,-99303530000
9935485000,9130127000,8377670000,1.24895E+11,-1.35351E+11,-88778120000,1.45104E+11,-99297180000
9925925000,9144402000,8355072000,1.24915E+11,-1.35352E+11,-88777790000,1.45097E+11,-99297050000
9920547000,9131569000,8350530000,1.24901E+11,-1.3535E+11,-88776610000,1.45091E+11,-99293600000
9916602000,9129584000,8340599000,1.249E+11,-1.35351E+11,-88776560000,1.45083E+11,-99290890000
9915831000,9130051000,8300480000,1.24912E+11,-1.35371E+11,-88784620000,1.45066E+11,-99287820000
9906795000,9140040000,8293266000,1.24923E+11,-1.3537E+11,-88784990000,1.45062E+11,-99287240000
9889361000,9075821000,8271399000,1.24844E+11,-1.35395E+11,-88802870000,1.45058E+11,-99288570000
9889076000,9074692000,8276354000,1.24812E+11,-1.35399E+11,-88798640000,1.45052E+11,-99287110000
9887137000,9086700000,8275176000,1.24827E+11,-1.35413E+11,-88817670000,1.4505E+11,-99289620000
9878892000,9057097000,8255130000,1.24788E+11,-1.35441E+11,-88844490000,1.45026E+11,-99260560000
9887911000,9085607000,8247112000,1.24821E+11,-1.35442E+11,-88843900000,1.45021E+11,-99259590000
9886803000,9092884000,8235697000,1.24837E+11,-1.35442E+11,-88843360000,1.45016E+11,-99261710000
9884210000,9116225000,8227991000,1.24865E+11,-1.35443E+11,-88842830000,1.45016E+11,-99262240000
9881719000,9123627000,8222610000,1.24872E+11,-1.3544E+11,-88842240000,1.45015E+11,-99264670000
9881925000,9128341000,8205758000,1.24873E+11,-1.35434E+11,-88842470000,1.4501E+11,-99263590000
9880871000,9127948000,8204873000,1.24873E+11,-1.35442E+11,-88851240000,1.44996E+11,-99256860000
9856629000,9034647000,8200485000,1.24763E+11,-1.35443E+11,-88851310000,1.44982E+11,-99252830000
9854306000,9073624000,8197992000,1.24806E+11,-1.35419E+11,-88836920000,1.44976E+11,-99247140000
9854040000,9083932000,8179216000,1.24822E+11,-1.35429E+11,-88843470000,1.44971E+11,-99242180000
9853437000,9090913000,8171520000,1.24835E+11,-1.35453E+11,-88854800000,1.44969E+11,-99244070000
9854524000,9093743000,8165384000,1.24837E+11,-1.35453E+11,-88853740000,1.44969E+11,-99241580000
9854781000,9101440000,8156304000,1.24847E+11,-1.35464E+11,-88862510000,1.44968E+11,-99241650000
9855865000,9111583000,8145346000,1.24859E+11,-1.35461E+11,-88858810000,1.44967E+11,-99242460000
9845681000,9074732000,8136798000,1.24814E+11,-1.35461E+11,-88858060000,1.44962E+11,-99236080000
9850592000,9092191000,8137604000,1.24833E+11,-1.35459E+11,-88855910000,1.44958E+11,-99228840000
9855525000,9102435000,8121034000,1.24851E+11,-1.35455E+11,-88849930000,1.44955E+11,-99229280000
9855878000,9104913000,8111377000,1.24854E+11,-1.35452E+11,-88843880000,1.44952E+11,-99229470000
9834110000,8952403000,8173758000,1.24652E+11,-1.35458E+11,-88849410000,1.44952E+11,-99228660000
9805257000,8917191000,8168976000,1.24614E+11,-1.35472E+11,-88855360000,1.44946E+11,-99225060000
9792220000,8930960000,8176415000,1.24618E+11,-1.35486E+11,-88868150000,1.44938E+11,-99212980000
9756312000,8874301000,8162970000,1.2455E+11,-1.35499E+11,-88871710000,1.44932E+11,-99209230000
9750270000,8850692000,8164346000,1.24515E+11,-1.35499E+11,-88870230000,1.44914E+11,-99195510000
9754083000,8861187000,8174011000,1.24526E+11,-1.35522E+11,-88884020000,1.44904E+11,-99188690000
9740128000,8882152000,8161960000,1.24552E+11,-1.35536E+11,-88892900000,1.44898E+11,-99186350000
9723889000,8823929000,8150051000,1.24483E+11,-1.35535E+11,-88887070000,1.44894E+11,-99181680000
9693790000,8761926000,8101709000,1.24417E+11,-1.35573E+11,-88907970000,1.44891E+11,-99168010000
9678288000,8821053000,8084711000,1.24496E+11,-1.35573E+11,-88906050000,1.44887E+11,-99166750000
9671679000,8865234000,8054785000,1.24559E+11,-1.35582E+11,-88913750000,1.44883E+11,-99166410000
9672648000,8877355000,8019200000,1.24588E+11,-1.35582E+11,-88912160000,1.44877E+11,-99161140000
9665919000,8901893000,7985571000,1.24632E+11,-1.35594E+11,-88922970000,1.4487E+11,-99156280000
9644815000,8878248000,7964576000,1.24599E+11,-1.35607E+11,-88937150000,1.4486E+11,-99140060000
9624467000,8848268000,7947221000,1.24575E+11,-1.35623E+11,-88945430000,1.4485E+11,-99134120000
9615346000,8870749000,7943837000,1.2459E+11,-1.35635E+11,-88952660000,1.44844E+11,-99132690000
9612024000,8901216000,7955370000,1.24619E+11,-1.35657E+11,-88965770000,1.44822E+11,-99122090000
9594635000,8922693000,7944893000,1.2465E+11,-1.35671E+11,-88977200000,1.44814E+11,-99119690000
9590895000,8939992000,7928358000,1.24656E+11,-1.35674E+11,-88974090000,1.44807E+11,-99116290000
9591007000,8958608000,7894794000,1.24708E+11,-1.35677E+11,-88976960000,1.44807E+11,-99116620000
9591468000,8986131000,7900377000,1.24725E+11,-1.35676E+11,-88972640000,1.44805E+11,-99115970000
9590577000,9008781000,7898444000,1.24755E+11,-1.35669E+11,-88971960000,1.44804E+11,-99121230000
9598557000,8980938000,7890673000,1.24726E+11,-1.35676E+11,-88971590000,1.44809E+11,-99117400000
9609506000,8892925000,8011187000,1.24547E+11,-1.35666E+11,-88961970000,1.44811E+11,-99117830000
9644041000,8835459000,8088829000,1.2443E+11,-1.35658E+11,-88959290000,1.44809E+11,-99106540000
9667251000,8810380000,8089893000,1.24401E+11,-1.3565E+11,-88953450000,1.4481E+11,-99106990000
9677688000,8824536000,8089337000,1.24414E+11,-1.35652E+11,-88954970000,1.44811E+11,-99107600000
9690936000,8831033000,8093475000,1.24423E+11,-1.35653E+11,-88959220000,1.44811E+11,-99105970000
9693447000,8797660000,8094433000,1.24379E+11,-1.35655E+11,-88968410000,1.44811E+11,-99105840000
9726538000,8821193000,8109525000,1.2441E+11,-1.35661E+11,-88975790000,1.44812E+11,-99105760000
9749268000,8851462000,8121015000,1.24435E+11,-1.35667E+11,-88983650000,1.44812E+11,-99106610000
9783811000,8819028000,8142592000,1.24375E+11,-1.3567E+11,-88988100000,1.44812E+11,-99105340000
9801461000,8862039000,8139883000,1.24447E+11,-1.35666E+11,-88984850000,1.44811E+11,-99107020000
9822831000,8904222000,8140405000,1.24544E+11,-1.35657E+11,-88979810000,1.44811E+11,-99109750000
9839043000,8940644000,8150810000,1.24597E+11,-1.35672E+11,-88989850000,1.44812E+11,-99111050000
9845333000,8953283000,8152435000,1.2461E+11,-1.35675E+11,-88992600000,1.44812E+11,-99111560000
9855916000,8977062000,8149897000,1.24677E+11,-1.35681E+11,-88996840000,1.44815E+11,-99110230000
9865464000,8990210000,8130703000,1.24695E+11,-1.35684E+11,-89006090000,1.44816E+11,-99111650000
9870257000,8985358000,8135041000,1.24689E+11,-1.35686E+11,-89009260000,1.44816E+11,-99113180000
